cellsR,Acta2,Adamtsl2,Adgre1,Adgrg6,Atp6v0d2,Axl,C5ar1,Ccr2,Ccr7,Cd14,Cd19,Cd207,Cd209a,Cd36,Cd3e,Cd5l,Cd79a,Cd9,Chil3,Clec10a,Clec4f,Clec9a,Clic5,Col1a1,Colec11,Cox6a2,Cx3cr1,Cxcl12,Cyp2e1,Dcn,Des,Dpt,Epcam,F13a1,Fcgr1,Flt3,Flt4,Fn1,Folr2,Gdf15,Ghr,Gja5,Gls2,Glul,Gpnmb,Grip1,Hal,Hgf,Igfbp3,Itgae,Itgax,Itgb7,Krt19,Lgr5,Lhx6,Lilra5,Lpl,Lyve1,Mafb,Marco,Mfap4,Mgl2,Mmp12,Mmrn1,Ms4a7,Msln,Myh11,Ncam1,Ngfr,Nrxn1,Olfml3,Pck1,Pdgfra,Pdgfrb,Pecam1,Plpp1,Prox1,Reln,Rspo3,Sds,Sept3,Siglech,Sirpa,Slc40a1,Sox9,Spn,Spon2,Spp1,Stab2,Svep1,Timd4,Tmem119,Trem2,Upk3b,Vsig4,Vwf,Wnt2,Wnt9b,Wt1,Xcr1,X,Y
6846,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,14,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,2,61,0,0,10,0,4,1,0,0,11,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,4,0,0,77,0,0,1,1,3,0,0,6,0,0,2,6,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,3566.25,9174.762931034482
6847,0,0,1,0,0,1,0,3,0,0,0,0,0,0,11,11,0,1,0,0,11,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,64,0,3,10,0,12,2,0,0,14,0,0,0,0,7,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,14,0,0,148,0,1,0,0,3,0,1,10,0,0,0,7,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6899.63687150838,9171.04469273743
6848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,2,151,0,0,0,0,0,0,0,0,98,0,1,28,0,8,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,118,0,0,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.9774774774776,9187.259009009009
6849,0,5,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,9,2,0,0,3,0,2,1,7,0,0,0,0,0,67,0,0,18,0,1,0,0,0,4,1,22,0,0,0,0,1,0,0,4,0,2,0,0,0,1,0,0,0,0,0,4,0,0,118,3,5,0,0,4,0,0,7,0,0,0,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6360.465798045602,9133.452768729641
6850,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,3,0,5,0,0,6,0,0,0,1,0,0,2,204,4,0,0,0,2,0,0,1,112,0,1,34,0,15,2,0,0,15,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,8,0,0,209,0,0,1,0,19,0,0,7,0,0,0,5,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,10534.326440177252,9173.62776957164
6851,1,0,3,0,0,9,0,0,0,0,0,4,0,0,0,8,0,0,0,0,27,1,0,0,0,0,0,0,161,11,0,0,0,0,0,0,0,8,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,0,0,4,6,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,332.27941176470586,9166.047794117647
6852,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,23,0,1,0,0,16,0,0,0,14,0,1,2,381,23,1,1,0,0,1,0,1,33,0,1,32,0,3,4,0,0,0,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,28,0,2,1,0,0,9,1,0,0,0,1,9,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1818.5234248788367,9154.042003231018
6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,1,172,0,0,0,0,0,0,0,9,50,0,3,28,0,2,1,0,0,4,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,6,0,0,70,0,0,8,8,3,0,0,0,0,0,2,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,10626.733966745844,9173.878859857483
6854,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,2,0,0,0,166,29,1,0,0,0,0,0,1,10,0,1,5,0,0,155,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,1,1,1,5,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,667.6953316953317,9195.837837837838
6855,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4268.418604651163,9190.162790697674
6856,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4314.6578947368425,9181.026315789473
6857,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,3,297,0,0,0,0,0,0,0,10,127,0,0,45,0,21,4,0,0,25,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,9,0,0,141,0,0,6,4,11,0,0,7,0,0,2,6,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,7838.237400530504,9223.798408488065
6858,0,0,3,0,0,5,0,0,0,0,0,0,0,1,0,22,0,0,0,0,25,1,0,0,0,0,0,0,54,0,0,0,0,0,0,0,2,33,0,0,20,0,1,5,0,0,8,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,36,0,0,3,0,3,0,0,3,0,0,4,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,9910.704166666666,9227.079166666666
6859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,13,0,1,13,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1083.4762931034484,9208.784482758621
6860,0,0,1,1,0,5,0,0,0,0,0,0,0,2,0,1,0,4,0,0,1,0,0,0,7,0,0,1,0,2,0,0,0,0,0,0,0,83,0,0,20,0,5,4,0,0,32,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,5,1,0,494,0,1,1,1,5,0,0,41,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2742.9645293315143,9190.964529331515
6861,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,2,0,0,3,0,0,1,3,0,0,0,5,1,0,0,0,0,0,0,4,52,0,2,12,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,92,0,0,6,5,1,0,0,8,0,0,3,2,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,2096.9503816793895,9226.839694656488
6862,0,0,3,0,0,9,1,0,0,0,0,0,0,0,0,29,0,0,0,0,53,0,0,0,5,0,0,0,173,16,1,1,0,0,0,0,0,43,1,1,14,0,5,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,9,0,0,29,0,0,1,1,4,2,0,2,0,0,14,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9596.097995545657,9171.227171492204
6863,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,4,1,0,0,0,0,0,0,32,5,0,0,0,0,0,0,4,48,0,1,26,0,12,3,0,0,18,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,72,0,1,6,3,4,0,0,9,0,0,3,6,0,0,1,0,8,0,0,0,0,0,2,0,0,0,0,0,10447.708333333334,9191.364583333334
6864,0,0,2,0,2,6,0,0,0,0,1,1,0,0,0,37,0,0,0,0,20,2,0,0,7,0,0,1,338,15,0,0,0,0,1,0,1,33,0,1,19,0,0,2,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,51,0,0,0,1,1,2,0,0,0,0,1,3,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1675.6975088967972,9171.17615658363
6865,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,8,0,0,0,0,5,0,0,0,3,0,0,1,601,5,0,0,0,0,0,0,2,49,0,4,26,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,52,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1498.6574654956084,9221.141781681305
6866,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,100,0,0,21,0,20,5,0,0,30,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,292,0,0,2,0,4,0,0,36,0,0,1,11,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3671.6463195691204,9225.377019748654
6867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,15,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,10698.091397849463,9179.220430107527
6868,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,491,22,0,0,0,0,0,0,0,28,0,0,18,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,47,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,247.00632911392404,9211.24841772152
6869,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,4,0,0,1,91,15,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,316.99305555555554,9228.486111111111
6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,6,0,0,1,0,8,1,0,0,0,0,0,0,51,0,7,11,0,14,0,0,0,14,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,142,0,0,1,0,3,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566.1809210526317,9201.572368421053
6871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,67,0,4,14,0,20,4,0,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,214,0,0,3,2,4,1,0,29,0,0,0,8,1,0,0,0,22,0,0,0,0,0,0,2,0,0,0,0,3220.687356321839,9216.193103448275
6872,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1,16,0,7,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,3,0,0,398,0,0,1,0,3,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2646.5045871559632,9195.053211009174
6873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,72,0,0,19,0,9,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,9,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463.3291139240505,9215.166666666666
6874,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,1,1,6,0,0,0,0,0,68,0,2,13,0,5,0,0,0,6,3,1,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,6,0,0,72,2,0,0,2,6,0,0,9,0,0,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6448.108695652174,9177.873913043479
6875,0,0,4,0,2,7,0,0,0,0,0,2,0,3,0,19,0,0,0,0,39,4,0,0,18,0,0,6,3,27,2,0,0,0,0,0,2,97,0,4,29,0,12,4,0,0,28,3,8,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,0,5,1,0,196,0,1,2,0,3,5,0,21,0,0,9,15,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,7502.790619765494,9204.587939698493
6876,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,75,0,0,0,0,0,0,0,1,114,0,4,35,0,16,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,122,0,0,0,0,8,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9800.946341463414,9211.343902439025
6877,0,0,0,0,0,1,1,0,0,0,1,0,0,5,0,2,0,0,0,0,10,0,0,1,18,0,0,4,0,11,0,0,0,0,0,0,2,110,0,3,19,0,21,1,0,0,27,3,9,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,13,6,0,171,0,6,4,0,6,9,1,25,1,0,0,4,1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,3518.3143418467585,9244.27111984283
6878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,32,0,0,12,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,63,1,0,0,0,3,0,0,2,0,0,0,1,7,0,1,47,0,0,0,0,0,0,0,1,0,0,0,0,3873.816326530612,9218.647959183674
6879,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,7,0,0,0,0,7,2,0,0,11,0,0,2,286,5,1,0,0,0,0,0,6,26,0,3,21,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,5,0,0,46,0,0,4,5,5,2,0,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,1,8059.250521920668,9226.463465553235
6880,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,579,12,0,0,0,0,0,0,1,27,0,0,20,0,0,431,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,40,0,0,10,4,4,5,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,7,4,0,0,0,768.9019776440241,9210.49785038693
6881,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,84,0,0,24,0,11,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,283,0,0,0,0,5,3,0,28,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2224.5763747454175,9220.553971486761
6882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,545,9,0,0,0,0,0,0,0,15,0,2,26,0,0,288,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,0,1,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,953.8628509719223,9232.490280777538
6883,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,9,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,23,0,1,1,0,3,0,0,1,0,0,2,0,4,0,0,75,0,0,0,0,0,0,0,3,0,0,0,0,3959.330985915493,9234.774647887323
6884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,0,3,14,0,2,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,96,0,0,0,1,11,0,0,12,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4068.168776371308,9225.949367088608
6885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,0,0,9,0,8,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,127,0,0,3,3,4,0,0,7,0,0,1,3,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6742.923664122138,9223.690839694656
6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,614,21,0,0,0,0,0,0,4,28,0,0,29,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,58,0,0,4,3,7,3,0,0,0,1,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8235.20025188917,9238.523929471034
6887,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,199,0,1,60,0,30,1,0,0,47,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,11,0,0,761,0,0,3,1,18,1,0,79,0,0,0,7,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10204.389652384802,9259.20695230396
6888,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,2,31,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,57.37580437580438,9241.435006435006
6889,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,6,1,0,0,3,0,0,1,251,3,1,0,0,0,0,0,0,35,0,0,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1731.1918918918918,9231.616216216216
6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,10,46,0,0,8,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,5,0,3,7,0,3,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4249.472440944882,9249.228346456694
6891,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,49,0,2,10,0,7,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,100,0,0,0,1,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900.087155963302,9240.183486238531
6892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374,3,0,0,0,0,0,0,0,24,0,1,5,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,49,0,0,1,1,4,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8329.091476091477,9229.681912681912
6893,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,875,6,2,0,0,0,0,0,1,39,0,1,28,0,0,39,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,0,0,1,0,5,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,8897.441682600382,9265.50191204589
6894,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,1,0,0,9,0,1,0,22,0,0,0,8,32,1,0,0,0,0,0,1,43,0,1,9,0,5,2,0,0,3,6,4,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,9,2,0,42,0,4,0,0,0,5,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9658.639830508475,9243.677966101695
6895,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,80,0,1,22,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,13,0,0,156,0,0,0,0,7,0,0,14,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10364.41141141141,9230.534534534534
6896,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,9,0,0,0,0,2,0,0,0,22,0,0,2,191,31,0,0,0,0,0,0,13,26,0,0,19,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,0,29,1,0,7,2,2,2,0,0,0,0,1,2,0,0,0,0,25,0,0,0,0,0,2,0,1,0,0,0,1817.8875305623471,9257.537897310513
6897,0,0,0,0,0,3,0,0,1,0,2,0,0,1,0,7,8,2,0,0,9,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,47,0,3,13,0,4,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,61,0,0,4,1,1,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044.860465116279,9265.813953488372
6898,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,3,1,1,0,0,0,0,0,117,0,1,25,2,22,1,0,0,45,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,7,0,0,589,0,0,0,0,9,0,0,39,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2960.7854710556185,9239.803632236095
6899,34,0,1,0,0,2,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,9,1,0,0,0,0,1,0,16,0,1,0,0,1,2,0,0,1,6,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,1,20,1,0,0,0,5,0,2,0,0,0,1,8,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,12,0,0,0,0,6290.175324675325,9252.324675324675
6900,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,17,0,0,0,1,0,5,0,12,0,0,0,0,0,6,0,0,1,0,0,2,0,0,0,1,8,0,9,1,0,0,0,0,3,0,0,0,2,4,0,0,0,0,0,1,8,0,0,4,1,9,0,1,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6397.64705882353,9238.042016806723
6901,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,184,0,1,36,0,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,9,0,0,238,0,0,0,1,14,1,0,20,0,0,0,6,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6535.738596491228,9230.322807017545
6902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,2,0,0,4,0,1,2,1,0,0,0,0,4,114,0,2,16,0,11,2,0,0,31,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,11,0,0,249,0,0,3,5,7,0,0,17,0,0,0,9,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,7303.904669260701,9235.400778210116
6903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,15,0,0,4,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,44,0,0,1,0,0,0,0,6,0,0,0,4,8,0,0,108,0,0,0,0,0,0,0,3,0,0,0,0,4000.132075471698,9251.292452830188
6904,4,0,1,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,11,0,1,0,8,1,0,6,0,0,6,7,39,0,0,0,0,0,4,0,0,1,1,0,1,0,0,3,0,4,0,4,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,13,0,1,0,0,3,0,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,4,20,0,0,0,0,4357.541666666667,9241.833333333334
6905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,84,0,1,20,0,9,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,351,0,0,1,0,10,0,0,31,0,0,0,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7405.183274021352,9228.70462633452
6906,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,10,0,2,0,0,9,0,0,0,7,0,0,2,308,10,0,0,0,0,0,0,3,97,0,3,45,0,7,4,0,0,8,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,5,0,0,146,0,0,5,0,7,1,0,4,0,0,3,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,7949.247191011236,9262.45926966292
